customer_identifier,year,month,total_money,total_discount_money,total_tip_money,transactions
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,4,113.15,3.0,16.65,11
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,5,52.0,6.0,6.5,5
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,6,27.5,3.5,5.5,5
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,7,59.0,3.0,10.5,8
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,8,85.75,5.0,14.75,9
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,9,40.5,6.0,8.0,4
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,10,102.0,4.0,17.5,6
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,11,31.5,4.0,7.0,3
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2021,12,26.25,3.0,6.25,3
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,1,16.25,0.0,4.0,2
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,2,41.0,3.0,11.0,3
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,3,23.5,4.0,8.0,2
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,4,36.0,0.0,16.0,2
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,5,115.5,0.0,31.0,8
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,6,88.25,10.5,17.5,8
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,7,45.5,0.0,9.0,3
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,8,53.0,0.0,11.0,5
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,9,56.5,1.0,12.0,4
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,10,65.5,1.0,10.5,4
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2022,11,78.5,1.0,9.0,3
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,1,31.0,0.0,4.0,1
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,2,8.0,0.0,2.0,1
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,3,18.5,0.0,4.0,1
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,4,23.0,2.0,4.0,1
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,5,122.0,0.0,22.0,4
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,6,48.0,1.0,8.5,3
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,7,10.5,0.0,3.0,2
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,8,6.5,0.0,1.0,1
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,9,5.5,1.0,1.0,1
1Y0C9YEYN12B6Q7F1DRXQRM1JR,2023,10,107.25,0.0,27.0,7
206S0WFE2SQWX1R5VBV35TSZMM,2023,10,15.0,2.0,5.0,1
22M57YXAQN6D16D3J0MJ67J7MW,2023,1,143.25,10.0,25.0,7
273VG640EX2130ZAHXSJP353W8,2022,9,26.75,0.0,5.0,1
273VG640EX2130ZAHXSJP353W8,2022,10,20.0,0.0,5.0,1
273VG640EX2130ZAHXSJP353W8,2022,11,14.0,1.5,3.0,1
273VG640EX2130ZAHXSJP353W8,2023,3,11.25,0.0,3.0,1
273VG640EX2130ZAHXSJP353W8,2023,5,30.0,0.0,6.0,1
28GMQ3Y59X40536TDXVD0B5VVR,2022,10,23.0,2.0,0.0,1
28GMQ3Y59X40536TDXVD0B5VVR,2022,11,16.5,0.0,3.0,1
28GS2AHN215EN9GASR500Y3SSR,2022,8,16.0,0.0,3.0,1
28GS2AHN215EN9GASR500Y3SSR,2022,9,250.5,8.0,25.0,2
28GS2AHN215EN9GASR500Y3SSR,2022,10,222.75,3.0,38.0,3
28GS2AHN215EN9GASR500Y3SSR,2022,11,191.5,0.0,20.0,1
28GS2AHN215EN9GASR500Y3SSR,2022,12,137.0,1.0,15.0,2
28GS2AHN215EN9GASR500Y3SSR,2023,3,156.1,14.9,10.0,1
28GS2AHN215EN9GASR500Y3SSR,2023,4,199.1,19.9,20.0,1
28GS2AHN215EN9GASR500Y3SSR,2023,5,137.0,0.0,10.0,1
28GS2AHN215EN9GASR500Y3SSR,2023,6,40.75,1.0,10.0,1
28GS2AHN215EN9GASR500Y3SSR,2023,8,41.0,0.0,10.0,1
2HM643NQMS1FCSBSVZ0WXQMED0,2018,9,26.5,0.0,4.0,1
2HM643NQMS1FCSBSVZ0WXQMED0,2021,6,31.5,0.0,5.0,1
2HM643NQMS1FCSBSVZ0WXQMED0,2022,3,70.0,1.0,15.0,1
2NQFAF49F9191390Q189WETK30,2022,5,23.25,2.0,8.0,2
2NQFAF49F9191390Q189WETK30,2022,6,20.0,1.0,4.0,1
2NQFAF49F9191390Q189WETK30,2022,9,50.75,1.0,8.0,1
2NQFAF49F9191390Q189WETK30,2022,11,127.5,5.0,25.0,5
2NQFAF49F9191390Q189WETK30,2022,12,46.0,3.0,15.0,2
2NQFAF49F9191390Q189WETK30,2023,1,141.5,4.0,31.0,4
2NQFAF49F9191390Q189WETK30,2023,2,253.75,11.0,70.0,8
2NQFAF49F9191390Q189WETK30,2023,3,130.25,5.0,26.0,4
2NQFAF49F9191390Q189WETK30,2023,4,128.5,4.0,26.0,5
2NQFAF49F9191390Q189WETK30,2023,5,95.5,2.0,18.0,3
2NQFAF49F9191390Q189WETK30,2023,6,164.0,7.0,36.0,6
2NQFAF49F9191390Q189WETK30,2023,7,131.45,5.0,28.2,5
2NQFAF49F9191390Q189WETK30,2023,8,75.25,3.0,20.5,3
2NQFAF49F9191390Q189WETK30,2023,9,307.5,12.0,64.0,7
2NQFAF49F9191390Q189WETK30,2023,10,61.1,3.9,17.0,4
2VE7KHD92N59RYRH198GVJQ7W0,2018,4,17.75,2.0,4.0,1
2VE7KHD92N59RYRH198GVJQ7W0,2018,11,55.5,1.5,5.0,2
2VE7KHD92N59RYRH198GVJQ7W0,2021,8,79.5,0.0,17.0,2
2VE7KHD92N59RYRH198GVJQ7W0,2022,5,68.0,0.0,12.0,1
2VE7KHD92N59RYRH198GVJQ7W0,2022,8,20.0,0.0,4.0,1
2VE7KHD92N59RYRH198GVJQ7W0,2022,9,44.25,0.0,5.0,1
2VE7KHD92N59RYRH198GVJQ7W0,2022,12,51.0,2.0,10.0,2
2VE7KHD92N59RYRH198GVJQ7W0,2023,1,64.75,6.0,10.0,2
2VE7KHD92N59RYRH198GVJQ7W0,2023,2,54.0,11.5,10.0,2
2VE7KHD92N59RYRH198GVJQ7W0,2023,3,24.75,17.0,5.0,1
2VE7KHD92N59RYRH198GVJQ7W0,2023,5,85.5,22.0,14.0,3
2VE7KHD92N59RYRH198GVJQ7W0,2023,6,26.5,3.0,5.0,1
2VE7KHD92N59RYRH198GVJQ7W0,2023,7,37.5,20.0,9.0,2
2VE7KHD92N59RYRH198GVJQ7W0,2023,8,21.25,2.0,5.0,1
2Z828FAZJS4F36WSPCTQD795B8,2020,2,32.5,0.0,7.0,3
2Z828FAZJS4F36WSPCTQD795B8,2020,6,117.0,10.0,20.0,6
2Z828FAZJS4F36WSPCTQD795B8,2020,7,16.0,0.0,4.0,1
2Z828FAZJS4F36WSPCTQD795B8,2020,8,29.5,0.0,4.0,2
2Z828FAZJS4F36WSPCTQD795B8,2021,9,6.5,0.0,2.0,1
2Z828FAZJS4F36WSPCTQD795B8,2021,11,100.0,0.0,5.0,1
2Z828FAZJS4F36WSPCTQD795B8,2022,4,38.0,3.0,7.0,2
2Z828FAZJS4F36WSPCTQD795B8,2022,5,13.5,0.0,3.0,1
2Z828FAZJS4F36WSPCTQD795B8,2022,9,86.0,0.0,12.0,2
2Z828FAZJS4F36WSPCTQD795B8,2023,4,14.0,0.0,3.0,1
306X02SK0N45N5TGDV7YBP742R,2022,1,15.0,2.0,4.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2022,6,22.5,0.0,4.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2022,7,62.0,0.0,10.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2022,8,24.0,0.0,4.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2022,9,26.0,0.0,5.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2022,11,55.0,1.0,9.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2022,12,26.0,0.0,5.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2023,1,31.0,0.0,8.0,2
32SBSJWF0X7M91GBJT6ZS2S774,2023,2,18.0,0.0,3.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2023,4,105.5,0.0,20.0,2
32SBSJWF0X7M91GBJT6ZS2S774,2023,5,57.5,0.0,10.0,2
32SBSJWF0X7M91GBJT6ZS2S774,2023,6,78.5,0.0,12.5,2
32SBSJWF0X7M91GBJT6ZS2S774,2023,7,52.0,0.0,0.0,1
32SBSJWF0X7M91GBJT6ZS2S774,2023,8,11.0,0.0,2.0,1
36Z1BADRNS3NWX09T88DVTTBYW,2017,10,11.0,0.0,2.5,2
36Z1BADRNS3NWX09T88DVTTBYW,2021,10,13.0,0.0,3.0,1
36Z1BADRNS3NWX09T88DVTTBYW,2022,3,80.65,8.6,16.0,5
36Z1BADRNS3NWX09T88DVTTBYW,2022,4,164.0,18.5,37.5,10
36Z1BADRNS3NWX09T88DVTTBYW,2022,5,110.5,19.5,32.0,8
36Z1BADRNS3NWX09T88DVTTBYW,2022,6,42.5,3.0,9.5,3
36Z1BADRNS3NWX09T88DVTTBYW,2022,7,43.5,3.0,15.0,4
36Z1BADRNS3NWX09T88DVTTBYW,2022,8,28.0,1.0,5.0,1
36Z1BADRNS3NWX09T88DVTTBYW,2022,9,17.0,0.0,5.0,1
3CFM4YANHS5NDD3JTZYVHMF4MC,2022,9,62.25,2.0,10.0,1
3PAF0FGXN5SY32HNE30Q29AS50,2023,5,54.5,1.0,12.0,2
3PAF0FGXN5SY32HNE30Q29AS50,2023,6,45.5,7.0,15.5,2
4D0QBNESY11YHF1YE0N592WDZ8,2018,2,36.25,0.0,6.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2018,11,17.0,0.0,3.5,1
4D0QBNESY11YHF1YE0N592WDZ8,2019,1,100.0,0.0,19.0,2
4D0QBNESY11YHF1YE0N592WDZ8,2019,3,32.0,0.0,6.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2019,6,60.0,0.0,12.25,1
4D0QBNESY11YHF1YE0N592WDZ8,2019,9,55.0,0.0,11.0,2
4D0QBNESY11YHF1YE0N592WDZ8,2019,10,65.0,3.0,12.0,3
4D0QBNESY11YHF1YE0N592WDZ8,2019,11,30.0,0.0,7.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2019,12,55.0,0.0,11.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2020,1,115.0,3.0,16.0,3
4D0QBNESY11YHF1YE0N592WDZ8,2020,2,17.0,0.0,4.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2021,5,67.5,0.0,13.25,2
4D0QBNESY11YHF1YE0N592WDZ8,2021,12,215.0,0.0,34.5,1
4D0QBNESY11YHF1YE0N592WDZ8,2022,1,25.0,1.0,6.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2022,2,17.0,0.0,5.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2022,4,20.0,0.0,8.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2022,7,50.0,1.0,17.0,1
4D0QBNESY11YHF1YE0N592WDZ8,2022,10,20.0,1.0,7.5,1
4D0QBNESY11YHF1YE0N592WDZ8,2022,12,26.0,0.0,10.0,1
4GM8GBAR2S0C12NF8E9BWN02RW,2022,7,34.0,1.0,5.0,1
4HDF8KMHPN7W4S3ETRB01ZPQ64,2016,12,60.0,0.0,0.0,1
4HDF8KMHPN7W4S3ETRB01ZPQ64,2020,6,16.5,0.0,5.0,1
4HDF8KMHPN7W4S3ETRB01ZPQ64,2020,11,26.0,0.0,5.0,1
4HDF8KMHPN7W4S3ETRB01ZPQ64,2021,12,30.5,0.0,5.0,1
4HDF8KMHPN7W4S3ETRB01ZPQ64,2022,7,49.85,2.65,9.5,2
4HDF8KMHPN7W4S3ETRB01ZPQ64,2023,3,24.0,0.0,4.0,1
4HDF8KMHPN7W4S3ETRB01ZPQ64,2023,5,12.5,0.0,0.0,1
4P9KYT1ZG16BXACYXZ9HAD2FKC,2023,2,48.5,0.0,8.0,2
4P9KYT1ZG16BXACYXZ9HAD2FKC,2023,3,21.0,0.0,5.0,1
4P9KYT1ZG16BXACYXZ9HAD2FKC,2023,5,7.5,0.0,2.0,1
4P9KYT1ZG16BXACYXZ9HAD2FKC,2023,6,16.0,0.0,4.0,1
4P9KYT1ZG16BXACYXZ9HAD2FKC,2023,8,4.8,0.0,0.8,1
4P9KYT1ZG16BXACYXZ9HAD2FKC,2023,9,15.5,0.0,3.5,1
4P9KYT1ZG16BXACYXZ9HAD2FKC,2023,10,50.15,2.25,11.9,3
4RDY3PST913C51HB8KBTVQMX3C,2022,10,24.0,1.0,4.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2020,2,33.5,0.0,7.0,2
4RNK9PSXC150B02XJBJ6T69WM4,2021,7,26.0,0.0,5.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2021,8,31.5,6.0,3.0,2
4RNK9PSXC150B02XJBJ6T69WM4,2021,9,42.0,0.0,10.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2021,10,8.0,0.0,1.5,1
4RNK9PSXC150B02XJBJ6T69WM4,2021,12,92.0,0.0,15.0,2
4RNK9PSXC150B02XJBJ6T69WM4,2022,1,24.0,0.0,3.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2022,4,14.5,0.0,3.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2022,6,13.5,1.5,4.0,2
4RNK9PSXC150B02XJBJ6T69WM4,2022,7,17.0,0.0,3.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2022,10,22.5,1.0,4.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2022,11,43.0,0.0,7.0,2
4RNK9PSXC150B02XJBJ6T69WM4,2022,12,11.5,0.0,3.0,1
4RNK9PSXC150B02XJBJ6T69WM4,2023,3,14.0,0.0,3.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2015,4,58.8,0.0,10.8,3
4VEJW6A0QS1B0TAJXK3MJMJWAG,2015,9,69.0,0.0,0.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2015,10,11.0,0.0,2.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,1,10.0,0.0,2.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,2,25.0,9.5,5.0,2
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,3,10.0,0.0,3.5,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,4,6.5,0.0,2.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,5,19.0,0.0,4.0,2
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,6,5.5,0.0,1.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,7,24.0,0.0,4.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2016,10,5.0,0.0,1.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2017,3,5.0,0.0,2.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2018,2,45.5,0.0,7.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2018,7,11.0,0.0,1.0,2
4VEJW6A0QS1B0TAJXK3MJMJWAG,2018,9,21.5,0.0,3.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2019,5,15.0,0.0,3.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2019,6,31.0,1.5,5.0,2
4VEJW6A0QS1B0TAJXK3MJMJWAG,2019,7,7.0,0.0,0.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2019,8,32.0,0.0,5.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2019,10,11.0,0.0,2.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2019,11,15.0,0.0,3.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2019,12,25.0,0.0,4.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2020,9,13.5,0.0,0.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2020,10,12.0,0.0,2.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2021,6,11.0,0.0,2.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2021,11,14.0,0.0,3.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2022,5,20.5,0.0,4.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2022,8,27.0,0.0,5.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2022,9,26.0,0.0,6.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2022,11,24.0,1.0,5.0,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2022,12,43.0,1.0,7.5,1
4VEJW6A0QS1B0TAJXK3MJMJWAG,2023,7,28.5,0.0,6.0,2
4VEJW6A0QS1B0TAJXK3MJMJWAG,2023,8,14.0,0.0,3.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2018,10,12.5,0.0,2.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2018,11,119.5,0.0,18.0,5
4XG0G17FBN1GQ8FF3B1PDWFA3C,2018,12,83.5,0.0,10.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,1,118.25,2.75,19.0,4
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,2,50.0,0.0,10.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,3,52.5,0.0,9.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,4,176.25,0.0,24.0,4
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,5,91.5,3.5,14.0,5
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,6,42.5,0.0,7.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,7,59.5,0.0,3.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,8,123.5,0.0,16.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,9,105.75,4.0,18.0,5
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,10,108.5,0.0,18.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2019,12,54.5,0.0,10.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,1,86.5,0.0,14.0,4
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,2,36.5,0.0,5.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,3,77.25,0.0,8.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,5,153.25,0.0,15.0,4
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,6,51.5,0.0,4.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,7,14.0,0.0,2.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,8,92.0,0.0,8.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,9,254.5,0.0,22.0,6
4XG0G17FBN1GQ8FF3B1PDWFA3C,2020,10,212.25,0.0,24.0,6
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,3,73.4,0.0,12.4,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,4,159.0,1.5,35.0,5
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,5,123.0,0.0,18.0,4
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,6,234.85,2.4,31.0,5
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,7,61.5,3.5,10.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,8,90.0,0.0,12.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,9,125.5,0.0,18.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,10,59.5,0.0,10.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,11,28.75,0.0,4.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2021,12,379.5,1.0,30.0,4
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,1,150.75,6.0,25.0,5
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,2,31.0,0.0,5.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,3,47.0,1.0,8.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,4,42.0,2.0,7.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,5,43.0,0.0,5.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,6,84.0,1.0,12.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,7,149.5,0.0,16.0,3
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,10,23.0,0.0,3.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2022,12,8.0,0.0,2.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2023,2,56.5,0.0,8.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2023,4,30.0,0.0,6.0,1
4XG0G17FBN1GQ8FF3B1PDWFA3C,2023,6,56.5,2.0,8.0,2
4XG0G17FBN1GQ8FF3B1PDWFA3C,2023,7,77.0,0.0,7.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2015,6,48.0,0.0,8.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2015,7,43.5,0.0,7.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2015,9,24.0,0.0,4.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2015,12,36.5,0.0,6.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2016,1,33.5,0.0,6.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2016,5,33.5,0.0,5.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2016,6,30.5,0.0,5.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2016,7,35.75,5.0,5.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2016,10,26.0,0.0,4.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2016,12,71.5,0.0,14.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2017,1,23.5,0.0,4.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2017,2,27.5,0.0,5.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2017,3,99.5,0.0,18.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2017,4,88.0,0.0,16.5,3
4XXEX96V653TEP2Q3F9PNR9GS0,2017,5,115.25,0.0,20.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2017,6,85.0,0.0,16.5,3
4XXEX96V653TEP2Q3F9PNR9GS0,2017,7,111.0,0.0,22.0,4
4XXEX96V653TEP2Q3F9PNR9GS0,2017,8,71.5,0.0,13.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2017,9,97.0,0.0,18.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2017,10,47.0,0.0,8.5,2
4XXEX96V653TEP2Q3F9PNR9GS0,2017,11,139.2,6.3,17.0,5
4XXEX96V653TEP2Q3F9PNR9GS0,2017,12,102.0,4.5,19.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2018,1,204.25,7.0,25.0,4
4XXEX96V653TEP2Q3F9PNR9GS0,2018,2,221.5,8.5,35.0,6
4XXEX96V653TEP2Q3F9PNR9GS0,2018,3,120.48,11.52,20.5,3
4XXEX96V653TEP2Q3F9PNR9GS0,2018,4,48.0,0.0,9.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2018,5,72.5,10.0,12.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2018,7,193.0,9.0,28.0,4
4XXEX96V653TEP2Q3F9PNR9GS0,2018,8,69.25,5.75,10.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2018,9,35.5,0.0,6.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2018,10,29.5,0.0,5.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2018,11,35.0,0.0,6.5,2
4XXEX96V653TEP2Q3F9PNR9GS0,2018,12,76.95,6.55,10.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2019,1,123.0,0.0,21.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2019,2,164.25,4.5,29.0,4
4XXEX96V653TEP2Q3F9PNR9GS0,2019,3,186.15,9.85,28.5,4
4XXEX96V653TEP2Q3F9PNR9GS0,2019,4,169.8,6.2,29.0,4
4XXEX96V653TEP2Q3F9PNR9GS0,2019,5,78.5,5.5,14.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2019,6,242.9,5.6,37.0,6
4XXEX96V653TEP2Q3F9PNR9GS0,2019,7,168.0,0.0,27.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2019,8,55.5,0.0,10.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2019,9,133.25,7.75,21.0,5
4XXEX96V653TEP2Q3F9PNR9GS0,2019,10,37.5,6.0,7.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2019,11,67.0,0.0,12.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2019,12,118.0,0.0,21.5,4
4XXEX96V653TEP2Q3F9PNR9GS0,2020,1,63.0,0.0,11.5,2
4XXEX96V653TEP2Q3F9PNR9GS0,2020,2,201.0,0.0,36.5,6
4XXEX96V653TEP2Q3F9PNR9GS0,2020,3,26.5,0.0,5.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2020,5,34.5,0.0,9.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2020,7,34.5,0.0,6.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2020,8,37.0,0.0,7.5,2
4XXEX96V653TEP2Q3F9PNR9GS0,2020,9,83.0,0.0,16.0,3
4XXEX96V653TEP2Q3F9PNR9GS0,2020,10,79.0,0.0,15.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2020,11,265.5,6.0,35.5,4
4XXEX96V653TEP2Q3F9PNR9GS0,2020,12,343.25,5.5,60.0,6
4XXEX96V653TEP2Q3F9PNR9GS0,2021,1,97.12,0.0,18.62,3
4XXEX96V653TEP2Q3F9PNR9GS0,2021,2,132.75,3.0,23.5,4
4XXEX96V653TEP2Q3F9PNR9GS0,2021,3,140.0,5.5,28.5,4
4XXEX96V653TEP2Q3F9PNR9GS0,2021,4,66.5,0.0,13.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2021,5,59.0,0.0,10.0,2
4XXEX96V653TEP2Q3F9PNR9GS0,2021,6,90.0,0.0,15.5,3
4XXEX96V653TEP2Q3F9PNR9GS0,2021,7,116.0,0.0,21.0,4
4XXEX96V653TEP2Q3F9PNR9GS0,2021,8,29.5,0.0,5.0,1
4XXEX96V653TEP2Q3F9PNR9GS0,2021,9,96.0,0.0,16.5,3
4XXEX96V653TEP2Q3F9PNR9GS0,2021,10,103.0,0.0,17.5,3
4XXEX96V653TEP2Q3F9PNR9GS0,2021,11,269.0,2.0,48.5,6
4XXEX96V653TEP2Q3F9PNR9GS0,2021,12,409.0,0.0,18.5,5
4XXEX96V653TEP2Q3F9PNR9GS0,2022,1,145.5,9.0,24.5,5
4XXEX96V653TEP2Q3F9PNR9GS0,2022,2,96.0,11.0,16.5,3
4XXEX96V653TEP2Q3F9PNR9GS0,2022,3,107.0,18.0,20.0,4
4XXEX96V653TEP2Q3F9PNR9GS0,2022,4,85.0,6.0,15.0,3
